Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
37638,COMIDA,AL,PASO,,,
37639,77.601.971-2,HIDROFOSAS,CHILE,SPA,2025-07-24,
37640,76.653.389-2,2025-07-24,,,,
37641,76.653.660-3,2025-07-24,,,,
37642,77.602.256-K,SZULETA,SPA,2025-07-24,,
"Jardín,",Vivero,y,,,,
37643,76.654.256-5,Construcción,Alba,Liliana,2025-07-24,
37644,77.603.746-K,SERVI,WASH,SPA,2025-07-24,
37645,76.654.973-K,CONSTRUCTORA,2025-07-24,,,
37646,77.603.984-5,SENSE,CAPACITA,SPA,2025-07-24,
37647,76.655.791-0,MAES,SPA,2025-07-24,,
DCP,AUDITORÍAS,Y,,,,
37648,77.604.355-9,CONSULTORIAS,2025-07-24,,,
