Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
95294,DISTRIBUIDORA,ZENTRAL,,,,
95295,77.777.196-5,2025-07-24,,,,
95296,78.095.446-9,2025-07-24,,,,
95297,78.095.993-2,R&M,SPA,2025-07-24,,
DISEÑO,Y,PUBLICIDAD,,,,
95298,77.778.098-0,2025-07-24,,,,
MIGUEL,LAGOS,E.I.R.L.,,,,
95299,78.096.294-1,2025-07-24,,,,
ARANCIBIA,RIVEROS,E.I.R.,,,,
MARIA,JOSE,MARCHANT,,,,
95300,77.779.407-8,2025-07-24,,,,
95301,77.779.591-0,TU,VIGÍA,SPA,2025-07-24,
95302,78.096.308-5,FILMLOOK,SPA,2025-07-24,,
95303,77.779.671-2,2025-07-24,,,,
LATITUD,53,LIMITADA,,,,
SONORA,JUVENTUD,DE,,,,
95304,78.097.116-9,PEUMO,DE,ALBERTO,2025-07-24,
