Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,,,
77.655.093-0,MEMORY,BOOTH,LIMITADA,2025-07-24,,,
71955,77.504.685-6,BCS,SPA,2025-07-24,,,
71956,77.409.994-8,SERVICIOS,Y,VENTAS,HOJATEVAL,SPA,2025-07-24
SOCIEDAD,DE,RECOLECCION,Y,TRANSPORTE,DE,,
71957,76.382.763-1,2025-07-24,,,,,
RESIDUOS,HOSPITALARIOS,LIMITAD,,,,,
71958,77.655.830-3,SOC,DIALISIS,DEL,MAULE,LIMITADA,2025-07-24
71959,77.504.963-4,LOS,GOMEROS,SPA,2025-07-24,,
71960,77.375.483-7,HIDROWELL,SPA,2025-07-24,,,
PRODUCTORA,DE,EVENTOS,HÉCTOR,DÍAZ,VELIS,,
71961,76.936.752-7,2025-07-24,,,,,
71962,76.950.299-8,COSERGOM,SPA,2025-07-24,,,
71963,77.958.021-0,FRANCISCO,JAVIER,REJAS,VIVANCO,SPA,2025-07-24
71964,77.479.857-9,CFL,OHITENDENCIAS,SPA,2025-07-24,,
71965,76.936.814-0,REPUESTOS,YA¡¡,EMPRESA,S.P.A.,2025-07-24,
