Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.022.336-7,CONSULTORA,ARTIS,SPA,2025-07-24,,
106154,78.022.646-3,VILLANUEVA,SPA,2025-07-24,,
106155,78.023.112-2,2025-07-24,,,,
106156,78.023.594-2,CG,ECONOMICS,SPA,2025-07-24,
106157,78.023.598-5,2025-07-24,,,,
106158,78.023.891-7,2025-07-24,,,,
106159,78.023.925-5,ECOAGROVERDE,SPA,2025-07-24,,
106160,78.023.969-7,ALBOREAR,MARIA,2025-07-24,,
106161,78.023.975-1,PARODI,VARAS,LIMITADA,2025-07-24,
106162,78.024.983-8,2025-07-24,,,,
106163,78.025.312-6,VULCANO,SPA,2025-07-24,,
