Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
97697,BARAHONA,SAN,,,,
97698,77.754.598-1,EQUIPOS,SAOKO,2025-07-24,,
97699,78.114.705-2,MANTENIMIENTO,SUR,2025-07-24,,
97700,77.754.603-1,COLABORATIVA,2025-07-24,,,
97701,78.115.163-7,2025-07-24,,,,
ARRIAGADA,&,ROA,SPA,,,
97702,78.115.292-7,ELECTROINDUSMAR,SPA,2025-07-24,,
97703,77.754.693-7,GASTRONÓMICOS,AJ,2025-07-24,,
97704,77.755.348-8,BORQUEZ,DEL,RIO,2025-07-24,
97705,78.115.505-5,2025-07-24,,,,
97706,77.755.799-8,2025-07-24,,,,
URRIETA,HUICHALAO,E.I.,,,,
