Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
60410,COLOMBO,&,TOLEDO,,,
60411,83.628.100-4,Sonda,S.A.,2025-07-24,,
60412,78.122.488-K,GT,13,PRODUCCIONES,SPA,2025-07-24
Sociedad,Comercial,Area,,,,
60413,76.169.438-3,2025-07-24,,,,
60414,76.897.562-0,2025-07-24,,,,
NOTICIAS,DEL,SUR,LIMITADA,,,
60415,76.545.583-9,Comercial,CR,spa,2025-07-24,
60416,76.982.171-6,HERMOSILLA&MARIN,SPA,2025-07-24,,
SOCIEDAD,HOTELERA,Y,,,,
60417,76.169.998-9,GASTRONOMICA,AGUIRRE,2025-07-24,,
SERVICIOS,INFORMÁTICOS,Y,,,,
60418,76.898.228-7,2025-07-24,,,,
REDES,MAULE,LIMITADA,,,,
60419,76.545.605-3,2025-07-24,,,,
SOC.,COMERCIAL,E,,,,
60420,76.983.703-5,INVERSIONES,ARREBOLES,2025-07-24,,
