Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
47174,MARIA,GRACIELA,,,,
47175,76.648.489-1,2025-07-24,,,,
47176,77.108.250-5,INTERMEDICA,LONGAVI,2025-07-24,,
47177,76.374.063-3,URBINA,MORAGA,2025-07-24,,
47178,77.921.382-K,APOLO,SOLUCIONES,SPA,2025-07-24,
GORTAIRE,Y,GARCIA,,,,
47179,76.072.557-9,2025-07-24,,,,
47180,77.738.058-3,2025-07-24,,,,
TRATAMIENTO,DE,AGUA,,,,
TRANSPORTE,TURISMO,Y,,,,
47181,76.649.083-2,2025-07-24,,,,
47182,77.108.430-3,2025-07-24,,,,
47183,77.738.601-8,TOTAL,SOLUCIONES,SPA,2025-07-24,
