Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
73108,SOCIEDAD,COMERCIAL,AS,,,
73109,77.467.508-6,MUEBLES,HENRY,2025-07-24,,
73110,76.995.658-1,RAAM,INGENIERIA,SPA,2025-07-24,
73111,76.978.154-4,2025-07-24,,,,
73112,77.523.672-8,EUROMARKET,SPA,2025-07-24,,
73113,77.706.090-2,2025-07-24,,,,
73114,76.434.638-6,2025-07-24,,,,
73115,77.424.803-K,DATOS,LAB-INFOS,2025-07-24,,
73116,77.432.286-8,2025-07-24,,,,
73117,77.706.453-3,TELECOMUNICACIONES,2025-07-24,,,
73118,77.548.302-4,2025-07-24,,,,
