Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
82376,77.881.421-8,CAL&MET,SPA,2025-07-24,,
82377,77.896.014-1,2025-07-24,,,,
SOCIEDAD,DE,SERVICIOS,,,,
82378,78.016.752-1,MEDICOS,FALCON-,2025-07-24,,
82379,77.852.516-K,2025-07-24,,,,
82380,77.881.495-1,IACC,CAPACITA,SPA,2025-07-24,
82381,77.936.373-2,2025-07-24,,,,
L,Y,R,PRODUCCIONES,,,
82382,77.364.516-7,2025-07-24,,,,
LIBRO,DE,ASISTENCIA,,,,
82383,76.882.458-4,2025-07-24,,,,
82384,77.936.404-6,JOHANNA,LLANES,2025-07-24,,
82385,77.852.562-3,VROMEL,SPA,2025-07-24,,
