Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78268,HIDRICO,ABOGADOS,,,,
FIDUCIA,INGENIERIA,Y,,,,
78269,77.696.611-8,TELECOMUNICACIONES,2025-07-24,,,
78270,76.704.679-0,VERAMEC,SPA,2025-07-24,,
78271,77.858.963-K,ELIZABETH,VASQUEZ,2025-07-24,,
78272,77.656.406-0,2025-07-24,,,,
SCI,CERTIFICACIONES,S,,,,
78273,76.704.810-6,2025-07-24,,,,
78274,77.860.046-3,2025-07-24,,,,
NACIONAL,JH,SPA,,,,
78275,77.716.748-0,2025-07-24,,,,
HARNISCH,&,JAQUE,SPA,,,
78276,77.656.756-6,INVERSIONES,MAYFA,2025-07-24,,
78277,77.694.849-7,2025-07-24,,,,
SERVICIOS,Y,OBRAS,MAC,,,
78278,77.860.384-5,2025-07-24,,,,
