Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.405.365-6,-,TECNOLOGIAS,DE,LA,2025-07-24,
Hotelera,y,Turismo,198,,,
47851,76.464.332-1,2025-07-24,,,,
CHINA,ROAD,AND,,,,
47852,59.296.590-9,BRIDGE,"CORPORATION,",2025-07-24,,
AGENCIA,EN,CHILE,,,,
47853,77.765.460-8,2025-07-24,,,,
47854,76.405.366-4,Hidalgo,e,Hijos,Limitada,2025-07-24
47855,76.435.129-0,JSQ,INGENIERIA,SPA,2025-07-24,
INDUSTRIA,DE,CAMAS,Y,,,
47856,76.404.809-1,2025-07-24,,,,
AYESA,INGENIERÍA,Y,,,,
47857,59.305.090-4,"ARQUITECTURA,",S.A.U.,2025-07-24,,
AGENCIA,EN,CHILE,,,,
47858,76.405.845-3,VIDRIERIA,PAULA,SPA,2025-07-24,
47859,76.461.008-3,2025-07-24,,,,
47860,76.404.859-8,2025-07-24,,,,
