Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
62923,TECNOLÓGICOS,E,,,,
62924,77.592.063-7,SPACIO,CREATIVO,SPA,2025-07-24,
62925,76.985.262-K,2025-07-24,,,,
62926,77.068.097-2,2025-07-24,,,,
COMERCIAL,MARIO,R,,,,
62927,99.569.790-4,2025-07-24,,,,
LUDWIG,S,A,,,,
62928,76.271.085-4,2025-07-24,,,,
62929,77.070.937-7,2025-07-24,,,,
62930,77.067.767-K,2025-07-24,,,,
62931,77.245.482-1,2025-07-24,,,,
MARIA,YANEZ,AVILEZ,,,,
62932,76.005.923-4,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
62933,77.006.360-4,GESTION,VIAL,LIMITADA,2025-07-24,
