Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74797,FOOD,TRUCK,VERÓNICA,,,
BUSTOS,FAJARDO,E.I.R.L.,,,,
74798,78.076.438-4,DISTRIBUIDORA,ALMASONA,2025-07-24,,
74799,77.584.495-7,AGENCIA,1,SPA,2025-07-24,
74800,77.607.751-8,2025-07-24,,,,
Inversiones,y,Medicina,,,,
74801,76.508.518-7,2025-07-24,,,,
veterinaria,Angela,Santande,,,,
74802,77.541.815-K,2025-07-24,,,,
74803,78.076.632-8,2025-07-24,,,,
74804,77.615.818-6,PICOTEO,SIN,CULPA,SPA,2025-07-24
74805,77.758.708-0,2025-07-24,,,,
74806,76.508.818-6,Bioquimera,SpA,2025-07-24,,
74807,77.540.853-7,AGENCIA,PARABRAND,SPA,2025-07-24,
