Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
100738,HOSPITAL,CLINICO,VINA,,,
DEL,MAR,S,A,,,
100739,96.964.760-5,969647605,2025-07-24,,,
AMV,INGENIERIA,Y,,,,
100740,96.984.510-5,2025-07-24,,,,
MANTENCION,S,A,,,,
ATRYS,HEALTH,HOLDING,,,,
100741,96.985.900-9,2025-07-24,,,,
100742,96.986.050-3,2025-07-24,,,,
LABORATORIO,S,A,,,,
100743,96.986.170-4,Seidor,Chile,S.A.,2025-07-24,
100744,99.037.000-1,2025-07-24,,,,
SEGUROS,GENERALES,S.A.,,,,
CHUBB,SEGUROS,CHILE,S.,,,
100745,99.225.000-3,2025-07-24,,,,
100746,99.511.620-0,LEMONTECH,S,A,2025-07-24,
ATRIUM,OKB,CHILE,,,,
100747,99.525.890-0,2025-07-24,,,,
100748,99.530.900-9,MAYORISTA,LA,FAMA,2025-07-24,
