Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.388.264-9,DATA,VINCI,SPA,2025-07-24,,
69392,76.834.916-9,2025-07-24,,,,
69393,77.264.384-5,GHM,SPA,2025-07-24,,
69394,77.240.685-1,BRANDBILLA,SPA,2025-07-24,,
69395,77.261.831-K,INVERSIONES,2025-07-24,,,
69396,76.836.082-0,LEGA,GIMNASIA,SPA,2025-07-24,
69397,77.264.602-K,CRISTIAN,MAURICIO,2025-07-24,,
VIDAL,VIDAL,E.I.R.L.,,,,
69398,77.263.812-4,AMALUPRINT,SPA,2025-07-24,,
69399,76.836.202-5,2025-07-24,,,,
69400,77.852.352-3,2025-07-24,,,,
CENTRO,DE,ESTUDIOS,,,,
69401,77.240.970-2,REPRODUCTIVOS,2025-07-24,,,
