Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.909.038-8,DINASTY,SPA,2025-07-24,,,
82983,77.970.117-4,DEL,SUR,SPA,2025-07-24,
82984,77.403.613-K,S.E.R.V.A.R.,SPA,2025-07-24,,
82985,77.922.145-8,FAST,SGC,SPA,2025-07-24,
82986,77.915.224-3,VALLE,MAULE,SPA,2025-07-24,
82987,78.042.690-K,2025-07-24,,,,
CHILE,S,A,,,,
82988,77.404.033-1,2025-07-24,,,,
82989,77.922.291-8,2025-07-24,,,,
82990,77.915.289-8,DREAMS,CAFÉ,SPA,2025-07-24,
82991,77.870.143-K,2025-07-24,,,,
82992,77.922.467-8,2025-07-24,,,,
82993,77.915.478-5,2025-07-24,,,,
