Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
70497,INFLA,TU,FELICIDAD,,,
70498,77.601.909-7,2025-07-24,,,,
CABEZAS,Y,HORMAZABAL,,,,
70499,77.410.782-7,2025-07-24,,,,
70500,76.689.087-3,QUIRURGICO,DEL,VALLE,2025-07-24,
DEL,HUASCO,LIMITADA,,,,
70501,77.448.885-5,ARQUITECTURA,Y,2025-07-24,,
70502,77.603.029-5,2025-07-24,,,,
70503,77.410.792-4,2025-07-24,,,,
70504,76.886.421-7,2025-07-24,,,,
70505,76.315.154-9,Sertdent,2025-07-24,,,
70506,77.603.266-2,2025-07-24,,,,
70507,77.410.943-9,DISTRIBUIDORA,EKIPOS,2025-07-24,,
