Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.910.058-8,TRES,TERCIOS,SPA,2025-07-24,,
81559,77.839.847-8,IONLABS,SPA,2025-07-24,,
81560,76.847.517-2,ULU,HI-TECH,SPA,2025-07-24,
VOLTA,INGENIERIA,Y,,,,
81561,77.810.785-6,2025-07-24,,,,
81562,92.117.000-9,PROA,S.A,2025-07-24,,
81563,77.988.025-7,SPITI,SPA,2025-07-24,,
81564,76.847.672-1,CHIC,EVENTOS,SPA,2025-07-24,
81565,77.910.816-3,EL,ANTOJITO,SPA,2025-07-24,
81566,77.840.315-3,SERPROTAL,SECURITY,2025-07-24,,
SERVICIOS,Y,COMERCIAL,,,,
81567,77.988.203-9,2025-07-24,,,,
81568,77.862.089-8,EMPRESARIALES,2025-07-24,,,
INTEGRADOS,A.C,SPA,,,,
