Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
99282,ENGINSERVICES,TECHNOLOGY,,,,
99283,78.123.151-7,COMERCIAL,ESPACIO,SPA,2025-07-24,
99284,78.123.366-8,SITOWER,SPA,2025-07-24,,
99285,78.123.412-5,PAULLIN,SPA,2025-07-24,,
99286,78.123.667-5,ALEJANDRO,SUAZO,VEGA,E.I.R.L.,2025-07-24
TECNORAM,SEGURIDAD,Y,,,,
99287,78.123.728-0,2025-07-24,,,,
99288,78.124.273-K,PRODUCTORA,MADERO,SPA,2025-07-24,
ALFA,Y,OMEGA,,,,
99289,78.124.338-8,2025-07-24,,,,
99290,78.124.462-7,KAI,SPA,2025-07-24,,
99291,78.125.074-0,LOS,TRICAHUE,SPA,2025-07-24,
COMPAÑIA,DE,PRODUCTOS,CHILE,,,
99292,78.125.196-8,2025-07-24,,,,
