Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.199.546-2,INGENIERIA,Y,SERVICIOS,2025-07-24,,
104506,77.199.935-2,WILLMENUR,SPA,2025-07-24,,
104507,77.199.999-9,SERVICIOS,NAUTICOS,2025-07-24,,
104508,77.200.521-0,OCTAVIO,MERCADO,E.I.R.,2025-07-24,
104509,77.200.806-6,3MG,SPA,2025-07-24,,
104510,77.200.879-1,ELECTROINDUSTRIAL,2025-07-24,,,
104511,77.200.986-0,ELECTRICIDAD,E,2025-07-24,,
INVERSIONES,RESLA,SPA,,,,
104512,77.201.245-4,FERREACEROS,SPA,2025-07-24,,
104513,77.201.252-7,CONSTRUCCIONES,2025-07-24,,,
104514,77.201.482-1,2025-07-24,,,,
104515,77.202.098-8,2025-07-24,,,,
