Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
88.975.400-1,SOCRADE,LIMITADA,2025-07-24,,,
Empresa,de,Ingenieria,y,,,
80034,77.851.150-9,2025-07-24,,,,
Comuni,-,Casa,Matriz,,,
80035,77.937.783-0,2025-07-24,,,,
80036,76.779.675-7,INTEGRAMUNDO,SPA,2025-07-24,,
80037,77.166.635-3,E,-,PHARMA,SPA,2025-07-24
80038,77.837.244-4,2025-07-24,,,,
80039,77.741.015-6,2025-07-24,,,,
80040,76.779.957-8,EVENTOS,RODOLFO,2025-07-24,,
RODRIGO,FLORES,PEREZ,,,,
80041,77.772.521-1,2025-07-24,,,,
80042,77.851.269-6,CONSTRUCCIONES,Y,2025-07-24,,
80043,77.742.022-4,FONOAUDIOLOGICO,2025-07-24,,,
