Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74113,COMERCIAL,E,INVERSIONES,,,
74114,77.030.130-0,DOLLY,S.,A.,2025-07-24,
FITFLOW,CHILE,SERVICIOS,,,,
74115,77.583.322-K,2025-07-24,,,,
74116,77.517.709-8,2025-07-24,,,,
74117,77.585.531-2,CONSTRUCCIONES,URMAH,2025-07-24,,
INVERSIONES,ISLA,MADRE,,,,
74118,77.735.395-0,2025-07-24,,,,
FCG,INGENIERIA,Y,,,,
74119,77.030.431-8,2025-07-24,,,,
MODELO,(4I)DE,INCLUSIÓN,,,,
74120,77.518.678-K,"LABORAL,",INTELIGENCIA,DE,2025-07-24,
TIRZA,INGENIERIA,Y,,,,
74121,77.586.085-5,2025-07-24,,,,
ENTRENAMIENTOS,PARA,EL,,,,
74122,77.471.073-6,BIENESTAR,Y,CRECIMIENTO,2025-07-24,
TRANSPORTES,ELIANA,ROSA,,,,
74123,77.493.336-0,2025-07-24,,,,
CORNEJO,VILLEGAS,E.I.R.L.,,,,
