Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
66633,CONSTRUCTORA,BRUNO,,,,
66634,77.126.724-6,2025-07-24,,,,
66635,77.117.263-6,COMERCIALIZADORA,2025-07-24,,,
TINTA,Y,PAPEL,SPA,,,
66636,76.718.117-5,SKARNET,CHILE,SPA,2025-07-24,
66637,77.234.849-5,MARTÍNEZ,VALENZUELA,2025-07-24,,
Estrategias,y,Asesorias,,,,
66638,76.456.626-2,2025-07-24,,,,
Integrales,Insight,Labs,Li,,,
66639,77.743.801-8,2025-07-24,,,,
AGENCIA,DE,"VIAJES,",,,,
66640,77.224.482-7,2025-07-24,,,,
CIA,DE,TEATRO,LUIS,,,
66641,77.207.568-5,HECTOR,BRAVO,SILVA,E.I.,2025-07-24
SOC,COMERCIAL,BEIT,,,,
66642,76.148.300-5,2025-07-24,,,,
"INGENIERÍA,",DISEÑO,Y,,,,
66643,76.718.201-5,TECNOLOGÍA,BITPLAY,2025-07-24,,
