Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.009.486-9,"PARADA,",PSICOLOGÍA,Y,2025-07-24,,
56283,78.230.230-2,MUJER,INTEGRAL,2025-07-24,,
56284,76.218.113-4,Octava,aventura,2025-07-24,,
56285,76.804.876-2,WORK,SECURITY,SPA,2025-07-24,
56286,77.037.752-8,KOSANTE,LTDA,2025-07-24,,
SOCIEDAD,DE,DEFENSA,Y,,,
56287,76.726.626-K,CAPACITACIÓN,JURÍDICA,2025-07-24,,
56288,76.750.080-7,ASSERTIVA,S.A.,2025-07-24,,
56289,76.805.099-6,TRANSPORTE,CARLOS,2025-07-24,,
URIBE,MEDINA,EIRL,,,,
56290,77.037.854-0,2025-07-24,,,,
SEGURIDAD,Y,ALARMAS,,,,
VYG,VENTAS,Y,,,,
56291,76.763.138-3,2025-07-24,,,,
56292,76.805.764-8,2025-07-24,,,,
