Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
65506,SOCIEDAD,COMERCIAL,LE,,,
PAPI,COMPANIA,LIMITADA,,,,
65507,77.085.127-0,2025-07-24,,,,
65508,77.169.983-9,4OLAS,SPA,2025-07-24,,
65509,76.741.687-3,ACTION,SPORTS,SPA,2025-07-24,
65510,77.171.057-3,COMERCIALIZADORA,9704,2025-07-24,,
HR,HOLLSTEIN,SEGURIDAD,,,,
65511,76.102.131-1,2025-07-24,,,,
PRIMERAS,PIEDRAS,IQUIQUE,,,,
65512,77.104.868-4,2025-07-24,,,,
VALLEJO,Y,COMPANIA,,,,
65513,88.025.500-2,2025-07-24,,,,
CONSTRUCCION,DE,OBRAS,,,,
65514,77.073.716-8,MENORES,MANUEL,2025-07-24,,
SOCIEDAD,SK,DE,URBANISMO,,,
65515,77.705.193-8,2025-07-24,,,,
&,CONSTRUCCIÓN,SPA,,,,
65516,77.085.306-0,2025-07-24,,,,
