Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
83600,A,&,A,PREVENCION,,
83601,77.453.149-1,FULL,TELECOM,SPA,2025-07-24,
83602,78.079.353-8,2025-07-24,,,,
83603,78.000.459-2,2025-07-24,,,,
83604,77.941.882-0,2025-07-24,,,,
83605,78.079.759-2,NIDAL,SPA,2025-07-24,,
83606,77.900.706-5,TRANSPORTES,DON,2025-07-24,,
83607,77.453.186-6,2025-07-24,,,,
83608,78.000.472-K,2025-07-24,,,,
83609,76.926.665-8,IDEM,SPA,2025-07-24,,
83610,78.001.856-9,INDUSTRIALES,2025-07-24,,,
