Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.607.075-0,CATALINA,CASTILLO,2025-07-24,,,
76433,78.148.143-2,THE,WOLVES,SPA,2025-07-24,
COMERCIAL,EL,MÉDANO,,,,
76434,77.087.321-5,2025-07-24,,,,
76435,77.607.303-2,2025-07-24,,,,
76436,76.598.514-5,PREMUSS,SPA,2025-07-24,,
76437,77.617.226-K,MULTIPLUS,SPA,2025-07-24,,
76438,78.148.345-1,LABORATORIO,DE,2025-07-24,,
76439,77.572.352-1,2025-07-24,,,,
SOCIEDAD,DIGITAL,SPA,,,,
76440,77.681.773-2,FERNANDEZ,&,GUZMAN,2025-07-24,
76441,77.617.276-6,ABM,SPA,2025-07-24,,
76442,77.700.534-0,OPTIBUS,CHILE,SPA,2025-07-24,
