Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
97837,RYC,PROYECTOS,Y,,,
97838,78.150.727-K,TELECOMUNICACIONES,2025-07-24,,,
97839,78.151.695-3,LOGISTICA,MOREIRA,SPA,2025-07-24,
97840,78.151.777-1,2025-07-24,,,,
97841,78.154.124-9,DISTRIBUIDORA,S&G,SPA,2025-07-24,
APLICA,FUTURO,OTEC,,,,
97842,78.154.546-5,2025-07-24,,,,
97843,78.154.981-9,MARTÍNEZ,Y,ASOCIADOS,2025-07-24,
97844,78.156.918-6,ANDREA,JARA,BURGOA,E.,2025-07-24
97845,78.157.058-3,2025-07-24,,,,
97846,78.157.185-7,CONSTRUCCIÓN,PAVC,2025-07-24,,
97847,78.157.249-7,TRANSPORTES,PC,SPA,2025-07-24,
