Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización,
78.098.608-5,ROC,CHILE,SPA,2025-07-24,,,
86772,79.945.530-7,CDO,Consulting,Group,2025-07-24,,
86773,77.198.834-2,KÚRKUMA,SPA,2025-07-24,,,
86774,78.027.887-0,ELECTRIC,PRO,SPA,2025-07-24,,
86775,78.066.845-8,2025-07-24,,,,,
86776,77.617.307-K,SOCIEDAD,M,Y,M,SPA,2025-07-24
86777,78.028.029-8,ADECOS,SPA,2025-07-24,,,
86778,78.067.171-8,MEDICARE,SPA,2025-07-24,,,
86779,77.198.838-5,2025-07-24,,,,,
86780,78.028.503-6,2025-07-24,,,,,
86781,77.057.521-4,2025-07-24,,,,,
CARE,CHILE,SPA,,,,,
86782,79.949.360-8,CENDIA,LTDA,2025-07-24,,,
