Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
OBRAS,MENORES,FELIX,,,,
69937,FAGERSTROM,EMPRESA,,,,
LA,COMBI,ESTAMPADOS,,,,
69938,77.356.765-4,2025-07-24,,,,
SOCIEDAD,DE,SERVICIOS,,,,
69939,76.288.842-4,2025-07-24,,,,
69940,77.289.224-1,TOÑITOS,SPA,2025-07-24,,
69941,77.420.167-K,BARPANI,PELLET,SPA,2025-07-24,
ARRIENDO,DE,"EQUIPOS,",,,,
69942,76.653.052-4,MAQUINARIAS,EMPRESA,2025-07-24,,
69943,76.288.992-7,2025-07-24,,,,
69944,77.576.386-8,SIRIUS,LIMITADA,2025-07-24,,
69945,77.874.024-9,CELEDON,MONTES,SPA,2025-07-24,
69946,76.289.033-K,2025-07-24,,,,
