Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.195.421-0,FCK,ingeniria,limitada,2025-07-24,,
43172,77.637.351-6,SINMATEC,CHILE,SPA,2025-07-24,
INGENIERIA,Y,GESTION,,,,
43173,76.131.884-5,EN,LA,CONSTRUCCION,2025-07-24,
43174,76.974.400-2,DRA.,WHITTLE,Y,2025-07-24,
43175,76.244.649-9,PRODUCTOR,SPA,2025-07-24,,
43176,76.242.333-2,HUERTA,Y,COMPANIA,2025-07-24,
43177,65.160.769-8,FUNDACION,CHALLA,2025-07-24,,
43178,19.121.486-2,2025-07-24,,,,
SOCIEDAD,DE,SERVICIOS,,,,
43179,76.477.832-4,MORALES,Y,MORALES,2025-07-24,
CLINICA,BUPA,SANTIAGO,,,,
43180,76.242.774-5,2025-07-24,,,,
43181,65.163.833-K,SOÑADORES,2025-07-24,,,
