Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84850,LIBERTAD,INVERSIONES,,,,
84851,77.997.917-2,MIRANDA,TRANAMIL,E.I.R.,2025-07-24,
84852,77.955.476-7,2025-07-24,,,,
EL,PRADO,SPA,,,,
SOC,EDUCACIONAL,Y,,,,
84853,77.999.000-1,ASESORIAS,SAN,VICENTE,2025-07-24,
DE,PAUL,Y,,,,
84854,78.057.838-6,TRANSPORTES,J&C,SPA,2025-07-24,
84855,77.955.512-7,CRUEM,GROUP,SPA,2025-07-24,
84856,78.141.374-7,UNO,A,UNO,SPA,2025-07-24
84857,77.981.706-7,2025-07-24,,,,
ZATA,TECNOLOGIA,Y,,,,
84858,76.969.077-8,2025-07-24,,,,
"CASTRO,",SERVICIOS,DE,,,,
84859,78.141.388-7,CONSULTORÍA,2025-07-24,,,
84860,78.058.085-2,MATSCON,SPA,2025-07-24,,
