Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.412.224-9,RP,CAPACITACIÓN,SPA,2025-07-24,,
69863,77.572.489-7,CONSTRUCCIONES,2025-07-24,,,
69864,77.873.236-K,C,&,A,LIMITADA,2025-07-24
69865,77.413.494-8,FIT,IT,SPA,2025-07-24,
RECURSOS,HUMANOS,Y,,,,
69866,77.380.861-9,ASESORÍAS,2025-07-24,,,
69867,77.351.362-7,2025-07-24,,,,
FERRETERÍA,CQA,SPA,,,,
ANDES,ARAUCANIA,JOSE,,,,
69868,77.415.568-6,GREGORIO,VEGA,BELLO,2025-07-24,
69869,77.380.991-7,2025-07-24,,,,
69870,77.352.158-1,2025-07-24,,,,
69871,77.572.546-K,EMPRENDIMIENTO,2025-07-24,,,
