Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.199.809-9,Consultora,SPEC,Limitada,2025-07-24,,
67876,77.193.770-5,INVERSIONES,2025-07-24,,,
67877,77.803.504-9,FOCAL,PARTNERS,SPA,2025-07-24,
67878,76.767.257-8,DOCTUM,LIMITADA,2025-07-24,,
67879,76.521.492-0,TRANSPORTE,Y,TURISMO,2025-07-24,
67880,77.193.964-3,COCACTU,SPA,2025-07-24,,
67881,96.939.500-2,SIGNO,S,A,2025-07-24,
LUBRIDOM,ZONA,NORTE,,,,
67882,77.294.204-4,JOSE,SAAVEDRA,2025-07-24,,
67883,77.263.269-K,GPRODIS,SPA,2025-07-24,,
SERVICIOS,Y,SEGURIDAD,,,,
67884,77.194.920-7,2025-07-24,,,,
J&F,CIA,LIMITADA,,,,
67885,77.182.297-5,2025-07-24,,,,
