Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
62763,TURISMO,KATALINA,,,,
LASTRA,ARAYA,E.I.R.L.,,,,
62764,76.655.657-4,HUMBERTO,MOLTEDO,2025-07-24,,
62765,77.589.048-7,2025-07-24,,,,
62766,76.266.824-6,MEDICAL,SPORT,2025-07-24,,
CORP,ENLACE,PARA,UN,,,
62767,74.187.500-4,2025-07-24,,,,
62768,77.063.666-3,ENERGETICOS,NATALIE,2025-07-24,,
ANDREA,NUNEZ,DIAZ,,,,
62769,77.238.335-5,2025-07-24,,,,
62770,77.589.594-2,2025-07-24,,,,
62771,96.647.600-1,BAKELS,CHILE,S,A,2025-07-24
FUND,INVEST,Y,CONTROL,,,
DE,CALIDAD,FACULT,DE,,,
62772,74.382.500-4,2025-07-24,,,,
ING,DE,LA,U,DE,LA,
