Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.133.081-9,ORTIZ,VELASQUEZ,E.I.R.,2025-07-24,,
104377,77.135.375-4,2025-07-24,,,,
104378,77.135.534-K,2025-07-24,,,,
INGENIERÍA,Y,SERVICIOS,,,,
104379,77.137.266-K,2025-07-24,,,,
FAST,CLEAN,INDUSTRIAL,,,,
104380,77.138.437-4,2025-07-24,,,,
104381,77.139.269-5,2025-07-24,,,,
104382,77.139.869-3,2025-07-24,,,,
104383,77.140.875-3,2025-07-24,,,,
104384,77.141.032-4,ECCO,CLIMA,SPA,2025-07-24,
104385,77.141.142-8,2025-07-24,,,,
104386,77.141.601-2,BIOFAR,SPA,2025-07-24,,
