Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.504.239-7,MUNDO,FERRETERO,SPA,2025-07-24,,
36855,77.530.521-5,2025-07-24,,,,
36856,76.550.413-9,EDUARDO,BECAR,2025-07-24,,
36857,77.329.829-7,2025-07-24,,,,
36858,77.530.913-K,EN,OBRAS,MENORES,2025-07-24,
36859,77.505.400-K,2025-07-24,,,,
Constructora,Los,Lleuques,,,,
36860,76.552.338-9,2025-07-24,,,,
36861,77.505.778-5,DEMETRIO,MIGUEL,OLATE,2025-07-24,
36862,77.531.674-8,ANDRÉS,MASSIDDA,2025-07-24,,
36863,77.507.389-6,TIME,WALK,IT,SPA,2025-07-24
RAMON,ANGEL,SALAZAR,,,,
36864,76.552.921-2,2025-07-24,,,,
