Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
98323,77.920.647-5,INDIVIDUAL,DE,2025-07-24,,
98324,77.920.661-0,MUNDO,TOPITO,SPA,2025-07-24,
98325,77.920.705-6,CONSERVACIÓN,2025-07-24,,,
TRICAUCO,INGENIERÍA,Y,,,,
98326,77.920.716-1,2025-07-24,,,,
98327,77.920.721-8,2025-07-24,,,,
AGENCIA,PUBLICIDAD,Y,,,,
98328,77.920.769-2,2025-07-24,,,,
98329,77.921.149-5,MEDICO,INFANTIL,SPA,2025-07-24,
"INGENIERÍA,",GESTIÓN,Y,,,,
98330,77.921.197-5,2025-07-24,,,,
98331,78.870.840-8,2025-07-24,,,,
VIBRADOS,EL,MAITEN,,,,
98332,78.878.310-8,2025-07-24,,,,
98333,77.921.484-2,S&S,INGENIERÍA,SPA,2025-07-24,
