Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86387,ARTESANIA,ALVAREZ,,,,
86388,78.131.449-8,2025-07-24,,,,
KINÉSICAS,MARÍA,ISABEL,,,,
LÓPEZ,ALARCÓN,E.I.R.L.,,,,
86389,77.607.787-9,2025-07-24,,,,
86390,77.034.122-1,MILESTONE,CHILE,SPA,2025-07-24,
86391,78.075.645-4,PAGOPARK,SPA,2025-07-24,,
86392,78.047.131-K,CIMMEL,SPA,2025-07-24,,
86393,78.075.671-3,2025-07-24,,,,
86394,78.908.120-4,ECOLOGICOS,ROSS,Y,2025-07-24,
86395,78.131.701-2,2025-07-24,,,,
GODOY,SAN,MARTIN,E.I.R.,,,
86396,78.120.196-0,2025-07-24,,,,
86397,78.075.757-4,2025-07-24,,,,
