Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
MONTECINOS,PAILLAN,E.I.,,,,
83300,77.423.420-9,2025-07-24,,,,
83301,78.060.219-8,2025-07-24,,,,
MADEPET,Y,HUGO,,,,
83302,77.938.924-3,2025-07-24,,,,
83303,77.882.146-K,2025-07-24,,,,
83304,77.979.811-9,TAVIRI,RIMA,SPA,2025-07-24,
83305,77.920.616-5,ASEOPROF,PRO,SPA,2025-07-24,
83306,77.987.782-5,ARQUITECTURA,E,2025-07-24,,
83307,78.060.233-3,STH,SERVICIOS,SPA,2025-07-24,
83308,77.939.269-4,CONSULTORÍA,2025-07-24,,,
83309,77.882.399-3,2025-07-24,,,,
