Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.443.232-9,PGA,GESTIONES,SPA,2025-07-24,,
70424,77.387.943-5,HIDROGEOLOGICOS,2025-07-24,,,
70425,77.897.709-5,2025-07-24,,,,
70426,77.317.421-0,WINKEL,SPA,2025-07-24,,
70427,76.879.187-2,2025-07-24,,,,
MORENO,LAGOS,E.I.R.L.,,,,
70428,77.898.007-K,LIADENT,SPA,2025-07-24,,
70429,76.685.643-8,COMUNICACIONES,2025-07-24,,,
70430,76.879.385-9,SEGURIDAD,GSL,SPA,2025-07-24,
70431,77.898.169-6,ARIDOS,COLLICO,SPA,2025-07-24,
70432,77.593.879-K,2025-07-24,,,,
PINCHEIRA,GALLEGOS,E.I.,,,,
70433,76.880.067-7,2025-07-24,,,,
Y,CAPACITACIÓN,SPA,,,,
