Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
SUR,RECICLADO,SPA,2025-07-24,,,,
75834,ISOCRATES,SPA,2025-07-24,,,,
75835,COMERCIALIZADORA,CLAUDIO,CALDERÓN,TORRES,E.I.R.L.,2025-07-24,
75836,MULTISERVICIOS,RANCOMAQ,SPA,2025-07-24,,,
75837,CONSTRUCTORA,ALTOS,DEL,NORTE,SPA,2025-07-24,
75838,BAMBINE,DULCE,SPA,2025-07-24,,,
75839,INVERSIONES,GASTRONÓMICAS,EL,OLIVO,LIMITADA,2025-07-24,
75840,PRODUCCIÓN,EVENTOS,CULTURALES,SIGRID,ALEGRIA,E.I.R.L.,2025-07-24
75841,TRANSPORTES,SHADDAI,LIMITADA,2025-07-24,,,
ACTIVIDADES,DE,PRODUCCION,DE,PELICULAS,,,
75842,"CINEMATOGRAFICAS,",VIDEOS,Y,PROGRAMAS,DE,TELEVISION,2025-07-24
ERNESTO,ANDRES,VALENZUELA,PEREZ,E.I.R.L.,,,
76.559.984-,PUBLICIDAD,Y,PAPELERIA,ESTEBAN,MELIPILLAN,MULLER,
9,EMPRESA,INDIVIDUAL,DE,RESPONSABILIDAD,LIMITADA,,
