Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
43566,VENTAS,Y,SERVICIOS,DG,,
FUNDACION,PARA,EL,,,,
43567,65.220.623-9,APRENDIZAJE,2025-07-24,,,
43568,76.239.278-K,Sebastián,Cáceres,2025-07-24,,
43569,76.262.033-2,ARAMIX,SPA,2025-07-24,,
43570,77.647.341-3,SANTANA,ALCAÍNO,2025-07-24,,
GUTIERREZ,Y,COUSINO,,,,
43571,76.156.279-7,2025-07-24,,,,
43572,65.220.676-K,ECOLÓGICA,Y,2025-07-24,,
43573,77.648.124-6,FLORES,SERVICIOS,E.I.R.,2025-07-24,
TALLER,DE,BALSAS,,,,
43574,76.493.873-9,2025-07-24,,,,
43575,76.262.215-7,2025-07-24,,,,
PUERTO,WILLIAMS,SPA,,,,
