Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.734.318-1,OJEDA,GARAGE,SPA,2025-07-24,,
93950,77.734.603-2,PREU,ALCE,SPA,2025-07-24,
EARTH,FRIEND,PAPER,,,,
93951,77.734.885-K,2025-07-24,,,,
93952,77.734.909-0,ANDRÉS,SEGUEL,2025-07-24,,
93953,77.735.462-0,LAÚ,LAÚ,SPA,2025-07-24,
93954,77.735.571-6,ELÉCTRICAS,FOTTON,2025-07-24,,
93955,77.735.652-6,VECTOR,WEB,SPA,2025-07-24,
93956,77.735.799-9,2025-07-24,,,,
93957,77.736.325-5,2025-07-24,,,,
93958,77.737.251-3,PAISAJISMO,Y,2025-07-24,,
93959,77.737.531-8,2025-07-24,,,,
