Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
36898,COMERCIALIZADORA,LA,,,,
36899,77.334.133-8,CONEXAMÉDICA,SPA,2025-07-24,,
Estudios,Ambientales,y,,,,
36900,76.558.715-8,2025-07-24,,,,
CERTIFICACIÓN,RED,DE,,,,
36901,77.513.916-1,2025-07-24,,,,
GAS,INGENIERÍA,SPA,,,,
36902,77.335.184-8,OPTICA,SAN,PIO,LIMITADA,2025-07-24
36903,77.537.299-0,2025-07-24,,,,
CENTRO,DE,FOTOCOPIADO,,,,
36904,77.514.102-6,"AURY,",AURISTELA,SOTO,2025-07-24,
RED,INTEGRAL,DE,SALUD,,,
36905,77.537.925-1,2025-07-24,,,,
GOMEZ,VARGAS,PATRICIA,,,,
36906,77.514.840-3,ESTER,Y,COMPANIA,2025-07-24,
36907,77.538.475-1,LOCK,SECURITY,SPA,2025-07-24,
36908,77.335.563-0,AC,PRO,TECNOLOGIA,SPA,2025-07-24
