Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
47981,RAUL,NORBERTO,,,,
SOC.,DE,INV,Y,SERVICIOS,,
47982,77.768.720-4,PROFESIONALES,ORION,2025-07-24,,
M,&,D,TRANSPORTES,,,
47983,77.928.480-8,2025-07-24,,,,
Maquinarias,Santa,Rosa,,,,
47984,76.440.396-7,2025-07-24,,,,
47985,77.768.961-4,CSC,GROUP,SPA,2025-07-24,
47986,76.695.102-3,CENTRO,VETERINARIO,2025-07-24,,
ANIMALS,HOUSE,SPA,,,,
47987,77.132.969-1,BIOVETSOLAR,SPA,2025-07-24,,
47988,77.768.972-K,VIVERO,LA,BANCA,SPA,2025-07-24
47989,76.357.621-3,2025-07-24,,,,
47990,76.695.866-4,alejandro,contador,e.i.r.l.,2025-07-24,
OBRAS,CIVILES,MARIO,,,,
47991,76.467.725-0,ANTONIO,CEA,SALGADO,2025-07-24,
