Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
106756,HOGAR,DE,ANCIANOS,,,
SAN,FRANCISCO,DE,ASIS,,,
CORP,DE,BENEFICENCIA,,,,
106757,81.949.100-3,2025-07-24,,,,
106758,82.320.100-1,2025-07-24,,,,
106759,82.409.100-5,MUEBLES,SUR,S,A,2025-07-24
106760,82.721.100-1,RADIO,FESTIVAL,S,A,2025-07-24
ISSA,HANANIA,Y,,,,
106761,83.076.500-K,2025-07-24,,,,
106762,83.080.000-K,2025-07-24,,,,
106763,83.370.700-0,ROSSIGNOL,S,A,2025-07-24,
NAVARRETE,Y,DIAZ,,,,
106764,83.407.700-0,CUMSILLE,INGENIEROS,2025-07-24,,
CIVILES,S,A,,,,
106765,83.472.500-2,2025-07-24,,,,
Hales,Hnos,y,Cia,Ltda,-,
106766,83.535.000-2,2025-07-24,,,,
