Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86166,MADERERA,LAGO,,,,
86167,78.120.513-3,2025-07-24,,,,
86168,78.001.382-6,BLACK,PRINT,SPA,2025-07-24,
86169,77.019.385-0,2025-07-24,,,,
RAUL,BELTRAN,A,E,,,
86170,78.625.140-0,2025-07-24,,,,
86171,78.121.353-5,2025-07-24,,,,
FULL,IMPRESOS,SPA,,,,
86172,78.113.817-7,INVERSIONES,D,RIOS,SPA,2025-07-24
86173,78.646.200-2,2025-07-24,,,,
86174,78.121.382-9,2025-07-24,,,,
86175,77.601.300-5,2025-07-24,,,,
86176,78.648.550-9,INSPECCION,TECNICA,2025-07-24,,
