Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84218,77.930.787-5,2025-07-24,,,,
SEMPER,FI,LIMITADA,,,,
84219,78.018.595-3,CLIMORA,SPA,2025-07-24,,
84220,77.509.111-8,2025-07-24,,,,
84221,77.969.597-2,2025-07-24,,,,
COFFEE,BREAK,SPA,,,,
84222,76.945.386-5,2025-07-24,,,,
84223,78.019.423-5,2025-07-24,,,,
84224,77.931.001-9,COMERCIAL,R&S,SPA,2025-07-24,
84225,77.952.657-7,2025-07-24,,,,
84226,77.931.727-7,LAM,PRODUCCIONES,SPA,2025-07-24,
84227,77.952.734-4,VELIZ,BELTRAN,SPA,2025-07-24,
