Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.127.484-4,SERVICIOS,DE,2025-07-24,,,
97761,77.771.627-1,2025-07-24,,,,
97762,78.127.754-1,ZENNIT,LIMITADA,2025-07-24,,
97763,78.127.879-3,OUTSIDE,LAB,SPA,2025-07-24,
97764,77.772.318-9,2025-07-24,,,,
97765,78.128.177-8,LBYMANT,SPA,2025-07-24,,
97766,77.772.389-8,OTEC,EDUKA,SPA,2025-07-24,
97767,77.772.602-1,LINCORP,SPA,2025-07-24,,
97768,78.128.703-2,2025-07-24,,,,
97769,77.772.687-0,ELECTROINFOR,SPA,2025-07-24,,
97770,78.129.481-0,AFCA,SPA,2025-07-24,,
