Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,,
76.753.223-7,NICFE,CHILE,LIMITADA,2025-07-24,,
71860,76.377.486-4,SYSMEX,CHILE,SPA,2025-07-24,
71861,77.402.401-8,COMERCIALIZADORA,DOUWN-UP2,SPA,2025-07-24,
71862,76.934.714-3,CONSTRUCTORA,OSME,LIMITADA,2025-07-24,
71863,76.947.170-7,INVERSIONES,MSA,LTDA,2025-07-24,
71864,77.368.801-K,GUAO,SPA,2025-07-24,,
BARRERA,"HERNANDEZ,","VENTAS,",ASESORIAS,Y,,
71865,77.474.654-4,2025-07-24,,,,
PRESTACION,DE,SERVICIOS,SPA,,,
71866,77.502.580-8,MARAZUL,LIMITADA,2025-07-24,,
71867,77.953.922-9,MANUFACTURERA,YASNA,LEÓN,E.I.R.L.,2025-07-24
71868,77.651.207-9,INMOBILIARIA,LOS,LAGOS,SPA,2025-07-24
RECUPERACION,ECOSISTEMAS,TERRESTRES,Y,,,
71869,77.368.206-2,2025-07-24,,,,
ENERGIAS,LIMPIAS,SPA,,,,
SOCIEDAD,COMERCIAL,DE,SERVICIOS,DE,,
71870,76.754.499-5,2025-07-24,,,,
