Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
100133,CENTRO,MEDICO,CIRUGÍA,,,
PLÁSTICA,Y,ESTÉTICA,SPA,,,
100134,77.913.341-9,CONSTRUCCIÓN,DIVERSA,2025-07-24,,
100135,77.913.397-4,VESTUARIO,Y,PROTECCION,2025-07-24,
100136,77.913.573-K,2025-07-24,,,,
PRODUCTOS,RT,SPA,,,,
100137,77.914.105-5,2025-07-24,,,,
100138,77.914.342-2,IKIGAI,SPA,2025-07-24,,
100139,77.914.914-5,2025-07-24,,,,
100140,77.915.363-0,UNO,SUR,PUBLICIDAD,SPA,2025-07-24
100141,77.915.601-K,SCHANZE,PYG,SPA,2025-07-24,
SERVICIO,DE,DISEÑO,Y,,,
100142,77.916.452-7,2025-07-24,,,,
100143,77.916.515-9,CONSTRUCCIONES,B&B,2025-07-24,,
