Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
52723,76.680.718-6,2025-07-24,,,,
52724,76.599.886-7,RVC,GESTIÓN,LIMITADA,2025-07-24,
52725,76.557.687-3,Constructora,Sheuen,Ltda,2025-07-24,
52726,76.653.636-0,2025-07-24,,,,
CESAR,VELIZ,TAPIA,,,,
52727,52.003.350-5,ARQUITECTURA,Y,2025-07-24,,
CONSTRUCCION,E,I,R,L,,
52728,76.884.991-9,2025-07-24,,,,
52729,76.631.729-4,Reyes,Torres,SPA,2025-07-24,
COMERCIAL,EL,TORREON,,,,
52730,76.036.390-1,2025-07-24,,,,
52731,76.294.407-3,TECNOLOGICAS,PRIMARY,2025-07-24,,
52732,76.607.264-K,BUSES,EL,MANIO,SPA,2025-07-24
