Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.346.288-7,EXPORTADORA,QUE,2025-07-24,,,
69733,76.851.535-2,PROJECT-NET,LTDA,2025-07-24,,
69734,77.371.626-9,CONSTRUCCION,SANTA,2025-07-24,,
69735,77.565.477-5,PANELES,VIR,LIMITADA,2025-07-24,
ROBERTO,PAREDES,Y,,,,
69736,76.854.810-2,2025-07-24,,,,
69737,77.869.352-6,MICSA,SPA,2025-07-24,,
69738,77.346.435-9,2025-07-24,,,,
69739,77.371.645-5,SENIORS,SPA,2025-07-24,,
69740,77.257.954-3,2025-07-24,,,,
INTEGRALES,EN,"SALUD,",,,,
69741,77.275.641-0,2025-07-24,,,,
MEDIO,AMBIENTE,Y,,,,
ASESORIAS,EN,SALUD,,,,
69742,76.282.132-K,2025-07-24,,,,
