Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78486,SERVICIOS,INTEGRADOS,,,,
78487,77.873.488-5,LA,MEDICINA,CARLOS,2025-07-24,
SERVICIOS,MEDICOS,Y,,,,
78488,77.709.328-2,2025-07-24,,,,
S,N,C,,,,
78489,77.703.360-3,TELECOMUNICACIONES,2025-07-24,,,
78490,77.790.185-0,TECOTIZO.CL,SPA,2025-07-24,,
78491,77.873.502-4,2025-07-24,,,,
RICARDO,RUBIO,LOCHE,,,,
78492,76.716.641-9,2025-07-24,,,,
78493,77.790.201-6,2025-07-24,,,,
78494,77.709.527-7,2025-07-24,,,,
78495,77.703.445-6,CONSTRUCCIÓN,RIVERA,2025-07-24,,
