Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
60167,RIROROKO,MUNOZ,Y,,,
60168,76.920.579-9,IMPORTACIONES,SAN,PEDRO,2025-07-24,
SOCIEDAD,DE,INVERSIONES,,,,
60169,76.888.386-6,2025-07-24,,,,
60170,76.400.165-6,2025-07-24,,,,
60171,65.190.135-9,SERVICIOS,AGRICOLAS,2025-07-24,,
60172,76.535.836-1,Constructora,HAG,Spa,2025-07-24,
60173,89.630.400-3,ELECTRONICA,COMPUTA,2025-07-24,,
CION,Y,MEDICINA,S,A,,
SOCIEDAD,COMERCIAL,Y,,,,
60174,76.972.975-5,PANIFICADORA,MAIPÚ,2025-07-24,,
60175,78.112.308-0,2025-07-24,,,,
Y,MONTAJES,SPA,,,,
60176,76.888.724-1,JORDAN,ACEITUNO,2025-07-24,,
60177,77.155.538-1,COMERCIALIZADORA,2025-07-24,,,
