Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SERVICIO,DE,HOSPEDAJE,,,,
84719,BENITO,MAURICIO,,,,
HERNANDO,SÂNCHEZ,E.I.,,,,
DOMO,EXPLORA,MUÑOZ,,,,
84720,76.961.307-2,2025-07-24,,,,
84721,77.995.057-3,TGE,SPA,2025-07-24,,
84722,78.052.046-9,SOCIEDAD,ARREBOL,SPA,2025-07-24,
84723,77.533.065-1,2025-07-24,,,,
TH,SERVICIOS,MEDICOS,,,,
84724,77.977.577-1,2025-07-24,,,,
84725,78.048.631-7,HUELLA,CIRCULAR,SPA,2025-07-24,
84726,77.991.974-9,CAPACITACIONES,Y,2025-07-24,,
84727,77.977.632-8,INTERMAT,SPA,2025-07-24,,
84728,77.992.441-6,2025-07-24,,,,
84729,78.131.550-8,2025-07-24,,,,
