Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.672.207-3,CLEDIS,CHILE,SPA,2025-07-24,,
38154,77.431.532-2,LINA,STORE,CL,SPA,2025-07-24
38155,77.656.949-6,LAFKEN,ÓPTICA,SPA,2025-07-24,
38156,76.752.392-0,GEPROSEG,SPA,2025-07-24,,
SOC,MEDICA,CITOVET,,,,
38157,76.753.310-1,2025-07-24,,,,
ALZAMORA,INGENIERÍA,Y,,,,
38158,77.672.814-4,2025-07-24,,,,
SAN,MARTIN,&amp;,,,,
38159,76.753.717-4,2025-07-24,,,,
38160,77.657.788-K,SOCIEDAD,M-MORIS,SPA,2025-07-24,
38161,77.672.820-9,INVERSIONES,LOLENCO,2025-07-24,,
UC,CHRISTUS,SERVICIOS,,,,
38162,76.754.097-3,2025-07-24,,,,
KTV,WORKING,DRONE,,,,
38163,77.674.268-6,2025-07-24,,,,
38164,76.754.234-8,ORIGENES,SPA,2025-07-24,,
