Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.336.274-2,E-ENERGIA,SPA,2025-07-24,,,
69561,77.398.987-7,CAPACITACIÓN,2025-07-24,,,
INCENTIVA,GROUP,SPA,,,,
69562,77.362.622-7,2025-07-24,,,,
ASESORÍAS,VICOM,SPA,,,,
69563,76.843.237-6,CHILE,HAUS,LIMITADA,2025-07-24,
69564,77.272.238-9,GRUPO,APOLO,SPA,2025-07-24,
69565,77.399.146-4,COMERCIAL,JM,SPA,2025-07-24,
69566,77.249.059-3,2025-07-24,,,,
69567,77.363.101-8,CONSTRUCCION,RIO,2025-07-24,,
69568,77.559.974-K,FIBROMAT,SPA,2025-07-24,,
69569,77.336.907-0,SOMOS,SPA,2025-07-24,,
69570,77.399.372-6,FOSAS,SEPTICAS,2025-07-24,,
