Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
93680,CHRISTIAN,ARMANDO,,,,
DOMINGUEZ,GAMBOA,E.I.,,,,
93681,77.541.828-1,2025-07-24,,,,
93682,77.666.214-3,LA,MOSQUITA,AZUL,SPA,2025-07-24
ORGANISMO,TECNICO,DE,,,,
93683,77.542.399-4,CAPACITACION,GUIARTE,2025-07-24,,
93684,77.667.455-9,CERT,SECURITY,SPA,2025-07-24,
93685,77.542.779-5,AVANTTI,SOLUTIONS,SPA,2025-07-24,
93686,77.667.538-5,AUTOMOTRIZ,CARLOS,2025-07-24,,
93687,77.667.619-5,2025-07-24,,,,
PEQUEÑO,BOSQUE,SPA,,,,
93688,77.668.495-3,2025-07-24,,,,
93689,77.668.514-3,GASFITERIAPUQ,SPA,2025-07-24,,
