Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
74753,TRANSPORTES,HARRISON,,,,
74754,77.504.923-5,ARQUITECTURA,Y,2025-07-24,,
FOTOGRAFIA,CAM360,SPA,,,,
74755,77.532.956-4,2025-07-24,,,,
74756,77.757.592-9,ANSCOLOR,PUBLICIDAD,SPA,2025-07-24,
INGENIERÍA,SUSTENTABLE,M,,,,
74757,77.612.418-4,2025-07-24,,,,
Y,B,SPA,,,,
74758,76.505.906-2,2025-07-24,,,,
74759,77.504.942-1,ACEROS,LOPEZ,SPA,2025-07-24,
74760,77.535.006-7,EARTH,GROUP,SPA,2025-07-24,
SERVICIOS,MEDICOS,MEDIAL,,,,
74761,77.606.289-8,2025-07-24,,,,
74762,77.027.579-2,DIPSG,SPA,2025-07-24,,
74763,76.506.012-5,INDUSTRIAL,SOLUTIONS,SPA,2025-07-24,
