Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.073.971-3,WOOD,GRACE,SPA,2025-07-24,,
63132,77.014.986-K,IRONTEK,SPA,2025-07-24,,
63133,76.999.414-9,2025-07-24,,,,
63134,77.078.349-6,MAS,Analytics,Consulting,2025-07-24,
63135,77.079.875-2,2025-07-24,,,,
63136,78.906.790-2,INVERSIONES,2025-07-24,,,
63137,77.600.165-1,Y,TELECOMUNICACIONES,2025-07-24,,
63138,77.080.258-K,2025-07-24,,,,
63139,77.015.178-3,2025-07-24,,,,
MADERA,SOLUCIONES,PP,,,,
63140,77.254.886-9,2025-07-24,,,,
RENTA,Y,SERVICIOS,DE,,,
63141,77.600.801-K,PLATAFORMAS,ALZA,2025-07-24,,
HOMBRE,CHILE,SPA,,,,
