Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
37824,INVERSIONES,VALCAR,,,,
FACUNDO,Y,HERMANOS,,,,
37825,77.606.142-5,2025-07-24,,,,
CENTRO,ÓPTICO,Y,,,,
37826,77.625.075-9,2025-07-24,,,,
GABRIEL,RODOLFO,JARA,,,,
37827,76.714.039-8,LUMINA,TERRA,SPA,2025-07-24,
37828,77.606.871-3,PROFESIONALES,RUIL,2025-07-24,,
EL,SERENO,AUSTRAL,,,,
37829,76.715.667-7,2025-07-24,,,,
ORDEN,Y,SOLUCIONES,,,,
37830,77.626.446-6,2025-07-24,,,,
37831,77.607.114-5,2025-07-24,,,,
37832,76.715.755-K,IKAP,PUBLIVIAL,SPA,2025-07-24,
IMPRESOS,OSCAR,LUIS,,,,
37833,77.607.216-8,2025-07-24,,,,
TORO,IBAÑEZ,SPA,,,,
37834,77.627.236-1,2025-07-24,,,,
