Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SANHUEZA,E,HIJO,SPA,,,
85917,78.046.314-7,CV,HERMANOS,SPA,2025-07-24,
85918,78.051.798-0,INFERELEC,SPA,2025-07-24,,
85919,78.024.273-6,CREATIVAFEST,SPA,2025-07-24,,
ALEJANDRO,PEÑA,NEIRA,,,,
85920,78.104.858-5,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
85921,78.053.694-2,ARAGON,MEDICO,SPA,2025-07-24,
85922,78.046.802-5,MAITE,AROMAS,SPA,2025-07-24,
85923,78.105.624-3,2025-07-24,,,,
85924,77.589.905-0,2025-07-24,,,,
85925,78.386.930-6,2025-07-24,,,,
85926,78.099.477-0,2025-07-24,,,,
